section,regime,trial,score,vol_method,vol_lookback,short_window,long_window,min_holding_period,trend_strength_threshold,regime_method,n_regimes,regime_stability,target_vol,max_drawdown_exit,sharpe_ratio,total_return,max_drawdown,sortino_ratio,calmar_ratio
3,0,46,13.647219121592821,parkinson,154,18,178,12,0.15000000000000002,hmm,2,48,0.65,0.25,5.9727059223767345,3.3886100570969067,-0.31522188834875686,9.660679278725013,0.4836413409048268
3,0,47,10.342821962989516,parkinson,135,18,149,12,0.1,quantile,2,36,0.7,0.23,4.76206340214052,2.934841939275504,-0.39356930095769493,8.836350794719936,0.36979508464380095
3,0,48,8.819338405995017,parkinson,111,20,61,12,0.15000000000000002,hmm,2,48,0.65,0.27,5.632858914282767,2.3459764841021773,-0.3937062205063603,7.135948856678065,0.34081895324176764
3,0,49,19.99303428651725,parkinson,146,17,203,12,0.15000000000000002,quantile,2,72,0.65,0.23,5.563319700597194,3.4422748872437303,-0.2974972497179853,9.770558019774182,0.5145744622802227
3,0,50,14.384152839259427,parkinson,122,21,215,12,0.1,hmm,2,36,0.75,0.25,6.212384204081045,3.506440038340867,-0.3030390819919139,9.19411229617133,0.5110135166961699
3,0,51,20.855836916165075,parkinson,191,22,127,18,0.2,quantile,2,24,0.6,0.26,5.993453612970253,3.571822021935989,-0.2978677825912672,9.886968405247707,0.5195667778464481
3,0,52,13.102882422121466,parkinson,190,21,123,18,0.2,quantile,2,24,0.6,0.26,5.40430155054892,3.3745875191935832,-0.3306348265905753,9.651413408853434,0.45888276276477435
3,0,53,13.995220165050215,parkinson,200,23,120,18,0.15000000000000002,quantile,2,36,0.6,0.29000000000000004,5.82743823983921,3.4588295427487843,-0.3074370352769693,9.54970098570431,0.4982406999766363
3,0,54,11.664381970297748,parkinson,167,19,114,18,0.2,quantile,2,12,0.65,0.26,5.397986054202683,3.1152081697592644,-0.36173130788657437,9.132160500734322,0.40995106247999896
3,0,55,5.761397675129881,parkinson,160,5,188,12,0.35,quantile,2,24,0.7,0.27,4.019537546661383,1.6858608288138517,-0.4480929752366489,6.801465834272799,0.2614448147795962
3,0,56,20.35484624628437,parkinson,178,20,131,18,0.15000000000000002,quantile,2,36,0.55,0.21000000000000002,5.537576722209643,3.5172115770359103,-0.2863909902668246,10.78844293545719,0.5329529438598107
3,0,57,7.576567683274673,parkinson,191,16,210,18,0.25,hmm,2,60,0.7,0.12000000000000001,5.328016137899647,1.9689173444348813,-0.3942910606832667,6.973968703355723,0.3152938880963621
3,0,58,10.368678023248854,parkinson,168,24,97,12,0.2,quantile,2,12,0.6,0.29000000000000004,4.713378244387045,2.643586772450111,-0.33425816897108307,9.094907060055368,0.4142382663995761
3,0,59,6.58035005548689,parkinson,64,22,197,24,0.30000000000000004,quantile,2,24,0.55,0.25,4.429577092573494,1.7876810778458294,-0.4100030813117468,6.463376261353314,0.29294078541784146
3,0,60,7.490816784365208,parkinson,92,20,167,6,0.15000000000000002,hmm,2,12,0.6,0.3,4.308245276018179,2.2004204461910044,-0.4306256651149034,7.320996243781945,0.3047238295908563
3,0,61,20.118328615466496,parkinson,176,22,221,18,0.2,quantile,2,24,0.55,0.27,5.1261828873282935,3.51104743436047,-0.25625235237341404,10.616848172536983,0.5939879772076946
3,0,62,13.715360436227463,parkinson,188,23,233,18,0.2,quantile,2,24,0.65,0.28,5.699341945817547,3.436098913320526,-0.31526474860267084,8.992410096242724,0.48688100066822293
3,0,63,20.37979276794974,parkinson,180,21,212,18,0.2,quantile,2,36,0.6,0.28,5.626105876008431,3.513347965989105,-0.2717521346336942,9.953604514023697,0.5657858571815815
3,0,64,13.010640095821298,parkinson,150,21,208,18,0.2,quantile,2,36,0.65,0.24000000000000002,5.348101206562746,3.338572912917563,-0.3282027631635064,9.459160340452478,0.46168303794628174
3,0,65,21.566939093975094,parkinson,161,21,200,18,0.15000000000000002,quantile,2,48,0.6,0.26,6.093405253520352,3.704047293442984,-0.2634706196433264,10.510972271629596,0.5934690091013111
3,0,66,20.742318165486118,parkinson,136,19,190,18,0.15000000000000002,quantile,2,48,0.6,0.26,5.623838120982993,3.5860798209989238,-0.273195931829632,10.63128931176137,0.5646998470332757
3,1,0,3.3351998483297853,parkinson,55,15,110,18,0.1,hmm,2,60,0.5,0.11,1.3563959174772944,0.9908371523887296,-0.407852871230555,1.7641570813358693,0.03143531752232324
3,1,1,7.162080046220051,parkinson,94,22,60,24,0.2,hmm,2,48,0.55,0.15000000000000002,2.2810051444262345,1.8385388959926368,-0.306886338269178,2.347161997952353,0.06023907852543975
3,1,2,10.652005314239315,parkinson,136,13,128,6,0.2,quantile,2,60,0.5,0.19,3.110146653448243,1.8193863975030387,-0.27875998859472373,2.411261259516328,0.06497427576095305
3,1,3,7.848193049930483,parkinson,190,10,27,18,0.30000000000000004,quantile,2,24,0.39999999999999997,0.14,3.0360857327279867,1.266030036713298,-0.17128119228386351,2.339881756016772,0.07903441605121482
3,1,4,6.4891537792044085,parkinson,50,19,225,6,0.30000000000000004,hmm,3,12,0.7,0.16,1.8416063847539448,1.8138642273854262,-0.35044314111589914,2.2838033338083914,0.05287088082075069
3,1,5,6.493100951580238,parkinson,163,9,28,12,0.1,hmm,3,24,0.39999999999999997,0.21000000000000002,2.325080908076687,1.0661120995083788,-0.19305124260865492,2.0946195303849544,0.06326592521344838
3,1,6,7.09331090478632,parkinson,22,17,53,24,0.25,quantile,2,72,0.39999999999999997,0.11,2.5091802754579575,1.1677441534114683,-0.2232980673245284,2.182502920773104,0.058206388548744756
3,1,7,11.895632407554194,parkinson,181,22,99,18,0.1,quantile,3,48,0.5,0.3,3.3154656195601815,2.0475799195548205,-0.21944251414463556,2.484042700548963,0.08814225784820363
3,1,8,9.19926963256138,parkinson,195,17,67,18,0.2,quantile,3,36,0.39999999999999997,0.12000000000000001,3.052893145751178,1.5345646119371583,-0.20757732972175635,2.532354170678661,0.07548612754610817
3,1,9,4.8189626383195785,parkinson,42,5,109,18,0.15000000000000002,quantile,2,60,0.35,0.23,1.8311135692163372,0.780681170742282,-0.263006255949215,1.8703128152267938,0.03790228983162109
3,1,10,5.005032158314607,parkinson,111,24,178,12,0.35,quantile,3,36,0.7,0.3,2.450857673290596,1.4852972811601215,-0.42151165169069793,1.928362761321084,0.03982827425951018
3,1,11,5.755269391401111,parkinson,141,12,157,6,0.15000000000000002,quantile,3,60,0.6,0.27,2.481311670791443,1.5578787847184823,-0.3626536348072106,2.046639347485319,0.04759834916110055
3,1,12,10.699824075882228,parkinson,148,20,111,12,0.15000000000000002,quantile,3,48,0.5,0.18,2.7839768792068647,1.8615671272557592,-0.24926092364898378,2.4137321467512085,0.07411654278112827
3,1,13,12.865071656476779,parkinson,163,21,95,12,0.1,quantile,3,48,0.6,0.24000000000000002,2.883515812681285,2.2846627500272274,-0.2784738098931273,2.4787493410398014,0.07576769374518653
3,1,14,10.61119395227497,parkinson,168,24,83,12,0.1,quantile,3,48,0.6,0.25,2.745703479090999,1.8476684425458942,-0.26394050907872346,2.175496340983586,0.07137034799845264
3,2,0,0.42469865977823024,parkinson,90,22,113,12,0.35,hmm,2,48,0.55,0.28,0.36840555237431355,0.12526492999816363,-0.47602185186886536,0.45164535287441177,0.007061956931774942
3,2,1,2.093322539442903,parkinson,119,11,70,6,0.15000000000000002,hmm,3,72,0.75,0.2,0.8713449487750685,0.5632772885486814,-0.35630854397629075,0.9193627240652689,0.023202325051155617
3,2,2,2.63488000533754,parkinson,137,6,209,18,0.30000000000000004,quantile,3,48,0.6,0.2,1.1388608995119631,0.41308991111631177,-0.28671426825432755,0.7874042582840912,0.021194801747640397
3,2,3,0.9436181351758554,parkinson,125,16,71,6,0.1,quantile,3,72,0.35,0.29000000000000004,0.4167722495439239,0.14704640208077868,-0.2157735533817171,0.52248183455275,0.011048800080787778
3,2,4,1.5551839441700592,parkinson,32,10,128,18,0.1,quantile,2,24,0.75,0.28,0.6608391399138872,0.4246782187775531,-0.3662168124522911,0.790053364814838,0.018343141784954307
3,2,5,1.8973385760932044,parkinson,174,8,108,12,0.35,hmm,2,72,0.7,0.22,0.7970682083050501,0.4887686898365282,-0.33248186052309603,0.8472471192823653,0.021851347348174774
3,2,6,6.259069467601332,parkinson,118,12,104,12,0.35,hmm,3,60,0.65,0.18,1.4496111448473612,1.1068527790355303,-0.2637349310222198,1.4268102807443575,0.042721314080627175
3,2,7,3.0708137345490787,parkinson,156,22,182,12,0.2,hmm,2,24,0.55,0.12000000000000001,0.9640690732256618,0.5177558395872495,-0.25210156008346307,0.9707048628119751,0.026503108556273785
3,2,8,1.3237157404440545,parkinson,84,6,132,6,0.35,quantile,3,36,0.35,0.25,0.9195409933219894,0.2905265785664981,-0.3078260853769713,0.8445568669508806,0.012798362441776364
3,2,9,0.8159243349897498,parkinson,32,13,124,18,0.2,quantile,3,48,0.39999999999999997,0.14,0.2902915331554698,0.13415571368240298,-0.27940978232487856,0.46865730347070456,0.008621519469772685
3,2,10,4.113596514773819,parkinson,200,17,46,24,0.25,hmm,3,60,0.65,0.16,0.9627712924539227,0.7264421737093716,-0.21972894762733353,1.0781109383728495,0.03855991544817336
3,2,11,2.3084185005759936,parkinson,197,17,29,24,0.25,hmm,3,60,0.65,0.16,1.0619725758325633,0.6202215722446125,-0.36443869410075913,0.9222030548396294,0.02092354278522565
3,2,12,2.380711254565161,parkinson,67,19,28,24,0.25,hmm,3,60,0.5,0.17,0.8134260203550571,0.3947996488775265,-0.2690439268975068,0.8334968628678249,0.018937213272552586
4,0,0,-2.182720479756088,parkinson,132,19,119,24,0.15000000000000002,quantile,3,24,0.65,0.19,-3.3299947707014765,-0.31725428446756765,-0.32865579290324853,-0.985822319264777,-0.041330072114580695
4,0,1,-0.7394054698364252,parkinson,150,19,119,6,0.1,quantile,2,48,0.35,0.16,-1.7018661707463116,0.022305523107346126,-0.17711796895671073,0.4356366888286125,0.014533049330455055
4,0,2,-0.8099991775369147,parkinson,163,24,68,24,0.25,hmm,3,48,0.39999999999999997,0.26,-1.196115953016127,-0.042388240205770256,-0.171745852607034,-0.18060492136769787,-0.0067127978857357395
4,0,3,0.2464136143396098,parkinson,67,20,208,18,0.25,hmm,3,60,0.7,0.15000000000000002,0.01175024697873172,0.048107698170048785,-0.2165977434819868,0.48702099469810206,0.018613468733453778
4,0,4,-0.8437377600553572,parkinson,85,20,90,12,0.15000000000000002,hmm,3,36,0.39999999999999997,0.3,0.4327123348323866,-0.32706789989965346,-0.4053927618604646,-1.023768431465828,-0.03499236067833409
4,0,5,-1.6813875028348342,parkinson,160,16,183,18,0.1,hmm,2,60,0.35,0.15000000000000002,-3.181724305078958,-0.018105070059071027,-0.20998875357149094,0.10103310555906642,0.002828845427110676
4,0,6,0.6462437686567108,parkinson,20,17,141,24,0.25,quantile,3,12,0.39999999999999997,0.11,2.7335373110705343,-0.14410497737571126,-0.2771153459878628,-0.3055381572048809,-0.016683715761504538
4,0,7,-1.3329063002409371,parkinson,50,20,89,18,0.30000000000000004,hmm,3,60,0.35,0.26,-1.174876311558883,-0.27196301175423643,-0.31549410714490056,-1.1012065460974503,-0.040152593057991674
4,0,8,-1.3542248532230106,parkinson,37,17,82,6,0.25,hmm,2,36,0.44999999999999996,0.14,-0.879395177025898,-0.4856810222524417,-0.5278325098577628,-1.5525125292542539,-0.050292554243269665
4,0,9,0.12830360347699582,parkinson,103,23,210,12,0.2,hmm,3,12,0.39999999999999997,0.12000000000000001,-0.3093143979973044,0.056592160495129606,-0.2238836884287373,0.6175776096150549,0.020556334052864916
4,0,10,-0.14383405491394274,parkinson,12,11,25,24,0.35,quantile,2,12,0.55,0.11,0.29679661632557863,-0.05844647261534641,-0.20541833914701746,-0.297522090507704,-0.01058353967323893
4,0,11,-1.3957309188842366,parkinson,67,11,174,18,0.30000000000000004,quantile,3,72,0.75,0.1,-1.5490219162680243,-0.12424399215004489,-0.268488507933484,-0.5812761381168617,-0.017717341635166427
4,0,12,-3.7511837731890405,parkinson,8,14,240,24,0.2,quantile,3,72,0.55,0.19,-5.561071710237956,-0.19412958361401256,-0.21903330974426372,-1.458824837218242,-0.046308004619691735
4,0,13,-2.3559576696913256,parkinson,39,5,161,18,0.30000000000000004,quantile,3,24,0.75,0.17,-2.593639156620642,-0.2118276182762009,-0.29311889562187077,-1.2945852596906635,-0.035075936069508595
4,0,14,-0.6811524031017667,parkinson,72,12,152,12,0.25,hmm,3,60,0.65,0.22,-0.6774052954741325,-0.06848995107294009,-0.29981431144419646,-0.20718736501837284,-0.005398963890623657
4,0,15,-1.281578765711142,parkinson,191,22,206,24,0.2,quantile,3,24,0.55,0.13,-2.058800826088733,-0.05043567053335507,-0.2990193216838536,0.04888201129993705,0.0014663649011556535
4,0,16,-1.6966716347382573,parkinson,105,8,218,18,0.35,quantile,3,48,0.65,0.1,-1.8013132758694612,-0.15920299936070537,-0.2713829434825481,-0.7802646343568702,-0.025205540448001617
4,0,17,-1.172895999336971,parkinson,26,16,138,24,0.30000000000000004,hmm,2,36,0.5,0.22,-0.46385398229638175,-0.3060422386010413,-0.3343904525282858,-0.8836397943817484,-0.04220101639392695
4,0,18,-1.3018594932296663,parkinson,56,14,187,18,0.25,hmm,3,60,0.7,0.17,-1.7398937261014873,-0.08638252603578456,-0.2156618988109793,-0.3759716742950118,-0.013449949256010393
4,0,19,-1.7175985686115243,parkinson,95,21,240,12,0.15000000000000002,quantile,3,12,0.6,0.13,-2.6118358383828837,-0.0823361298840165,-0.24025673594442387,-0.1147278463239318,-0.004477099985864081
4,0,20,-0.9121735650639065,parkinson,27,18,33,24,0.2,hmm,2,72,0.5,0.15000000000000002,0.6723435492417036,-0.467721048604101,-0.5444674794649151,-1.2707444401902694,-0.045352700472044274
4,0,21,0.7851339881271546,parkinson,114,23,208,12,0.2,hmm,3,12,0.44999999999999996,0.12000000000000001,-0.270405213727556,0.1840673189981865,-0.13580788915161557,1.4713846413302152,0.07589775455976781
4,0,22,-0.8507802643363194,parkinson,126,24,199,12,0.25,hmm,3,24,0.44999999999999996,0.12000000000000001,-0.7593259232817539,-0.09422346053908848,-0.2371865343085544,-0.4199568466914711,-0.013934260020779068
4,0,23,-0.9994720131005947,parkinson,77,22,229,6,0.2,hmm,3,12,0.44999999999999996,0.1,-1.467569187690281,-0.05313748385109085,-0.20353212384368224,-0.04754059329338086,-0.0019182258885019567
4,0,24,1.1094410461357287,parkinson,119,21,168,12,0.15000000000000002,hmm,3,12,0.5,0.14,0.024047820204222997,0.21948342720672342,-0.1784096240953137,1.6444961520789434,0.06885100799361098
4,0,25,0.8302519030800617,parkinson,120,22,162,12,0.15000000000000002,hmm,3,12,0.5,0.12000000000000001,-0.2723547977719871,0.19328586039321105,-0.19470834213937493,1.5114798271464043,0.05776351818939374
4,0,26,-0.16850343363271625,parkinson,125,22,165,12,0.15000000000000002,hmm,3,24,0.5,0.13,-1.1651227095378938,0.06832693813266388,-0.3006028026900306,0.7327821087115981,0.02024014055863124
4,0,27,1.3558164148900589,parkinson,116,23,189,6,0.1,hmm,3,12,0.5,0.17,0.44832647620987753,0.22633063535702402,-0.21345436987461086,1.6641874402040915,0.05867707047202106
4,0,28,-1.1298306898514832,parkinson,143,24,124,6,0.1,hmm,3,24,0.6,0.17,-1.187434981561367,-0.10722263981415991,-0.27104952404975824,-0.06719839830749531,-0.003148654647461538
4,0,29,0.19059695461711268,parkinson,183,19,112,6,0.1,hmm,3,24,0.5,0.19,-0.2508666922453773,0.06320606014796026,-0.22583161574016275,0.7032657012507374,0.02692455216991942
4,0,30,-1.127494534751314,parkinson,140,21,187,6,0.15000000000000002,hmm,3,12,0.6,0.21000000000000002,-1.799858466248127,-0.045513060325450105,-0.28058240628212494,0.1174804695838586,0.003913373414117608
4,0,31,0.7929847032950813,parkinson,111,23,174,12,0.15000000000000002,hmm,3,12,0.44999999999999996,0.18,-0.11571519856196906,0.17016846051521317,-0.19173541146999673,1.414970882808712,0.05141002578642693
4,1,0,1.0752223948797086,parkinson,83,8,83,12,0.35,quantile,2,72,0.75,0.14,1.1863331535395905,0.2636095747595264,-0.4374140512800737,0.667915409290503,0.014695614829707269
4,1,1,-0.3276865309549091,parkinson,134,19,145,18,0.2,quantile,3,72,0.7,0.17,0.7488884325225603,-0.1957399965161689,-0.45770226910567857,0.011330205851457593,0.00024683448201883015
4,1,2,0.4260456562488113,parkinson,27,17,102,6,0.2,quantile,3,24,0.7,0.18,0.13569491850771986,0.12262200283721314,-0.3743432257280348,0.488787411308619,0.010502775444040886
4,1,3,-0.7199449288899477,parkinson,115,16,69,12,0.35,quantile,3,24,0.6,0.1,0.11762927067180826,-0.262151216268247,-0.4249372195583643,-0.13782719261722098,-0.003046909602644128
4,1,4,-1.031206205673013,parkinson,65,19,136,24,0.2,quantile,2,48,0.7,0.18,-0.13687092618718288,-0.40702215134019293,-0.5097772533024132,-0.3821679974836153,-0.0074546003455362875
4,1,5,-0.21015253206110743,parkinson,137,13,201,12,0.35,quantile,3,60,0.75,0.13,0.6459776331177592,-0.14582981144242457,-0.4825871391963158,0.07972948096667992,0.0016391702995799573
4,1,6,0.584896301288509,parkinson,181,17,83,6,0.30000000000000004,quantile,2,36,0.55,0.17,1.303206897125223,0.054683961803311254,-0.36769557252083374,0.3398413028060103,0.00846427869307796
4,1,7,-0.4703711715184326,parkinson,70,6,72,18,0.1,hmm,2,12,0.44999999999999996,0.24000000000000002,0.1460219176053926,-0.18255853463708316,-0.43988876697061885,-0.047982205530539467,-0.000883677984394001
4,1,8,-0.36069758865840656,parkinson,107,6,61,12,0.1,quantile,2,72,0.6,0.1,-0.14065327514700354,-0.1085412593098809,-0.411617926899029,0.11579664213771372,0.002331879447571818
4,1,9,-1.1127377856335874,parkinson,90,17,210,18,0.15000000000000002,quantile,2,48,0.65,0.1,-0.10792964397469682,-0.4220222497208356,-0.4858139227381999,-0.4359804084500538,-0.00877746274849635
4,1,10,0.06026258755406076,parkinson,13,24,130,24,0.30000000000000004,hmm,2,60,0.35,0.27,-0.17050215745942457,0.02910273325675461,-0.27930250786469235,0.17883824785352215,0.0035886548244767535
4,1,11,0.6704077716204572,parkinson,179,11,24,6,0.30000000000000004,hmm,2,36,0.5,0.22,0.23511391160774067,0.11057016316331736,-0.2884367254237107,0.3906460264450703,0.010215669281123376
4,1,12,1.4445836116527246,parkinson,186,11,26,6,0.30000000000000004,hmm,2,36,0.44999999999999996,0.23,0.8381983547896683,0.20509688685157812,-0.22807744725608303,0.5422681483262043,0.016283612354021475
4,1,13,0.10885745225831298,parkinson,151,9,23,6,0.25,hmm,2,60,0.39999999999999997,0.3,-0.28981692278846843,0.05075318273050944,-0.1908902040766043,0.27871853007892194,0.008872599313102577
4,1,14,-0.5877115780965988,parkinson,198,9,31,12,0.35,hmm,2,24,0.5,0.22,0.14131782431399623,-0.1316740980507194,-0.2989261174867467,-0.0378841927077561,-0.000998281205139313
4,1,15,0.3474622428260903,parkinson,49,9,104,6,0.25,hmm,2,48,0.35,0.15000000000000002,0.5891403772332953,0.06080082616894522,-0.4195169563259017,0.3478842324064226,0.005500568296291481
4,1,16,0.3072452291517664,parkinson,87,13,48,12,0.30000000000000004,hmm,2,36,0.44999999999999996,0.25,0.24168967585949325,0.07126149162928708,-0.35608561107560577,0.37847445886847997,0.007248403871656679
4,2,0,2.4587361982980256,parkinson,138,11,203,24,0.35,hmm,3,36,0.5,0.14,1.324244371389979,0.3593228025206072,-0.2842052264519087,0.6913404580874414,0.016807470208413527
4,2,1,-0.47537079808684307,parkinson,76,12,185,6,0.35,quantile,3,24,0.55,0.1,0.36974203182756926,-0.2096797259362344,-0.4495013355590317,-0.09722699740039265,-0.0016916596708300197
4,2,2,-0.1190926075967587,parkinson,184,21,153,6,0.25,hmm,3,12,0.75,0.17,0.7125445467018154,-0.11335000099318415,-0.4341795367949318,0.13801894178064814,0.0031422026529596145
4,2,3,-0.3503414134794486,parkinson,91,24,218,18,0.35,quantile,3,72,0.7,0.13,0.5431813710968173,-0.1836804921660078,-0.4583564695820428,0.013627212138977484,0.0002836897741260491
4,2,4,-0.8040346407107966,parkinson,81,19,158,24,0.15000000000000002,hmm,2,12,0.39999999999999997,0.26,0.18719710568289102,-0.2741130708614441,-0.3703558778600352,-0.4180185141025682,-0.007026055800398969
4,2,5,0.09723627174281904,parkinson,59,21,100,18,0.35,quantile,2,24,0.65,0.29000000000000004,0.7016654820800516,-0.033663456983765605,-0.4672436307079103,0.2526712444694808,0.00500865182339639
4,2,6,-0.39387974137576576,parkinson,164,8,24,6,0.1,quantile,3,72,0.7,0.1,-0.017614398726900796,-0.15245363484715446,-0.4891812722053158,0.03035664241610553,0.0005805843178997967
4,2,7,-0.7794273148378852,parkinson,91,22,154,24,0.25,quantile,2,72,0.65,0.28,-0.028278250792089833,-0.29214165837709327,-0.47152003271324705,-0.193329299753051,-0.0036171521509207535
4,2,8,0.2309914916716311,parkinson,72,9,25,6,0.2,quantile,2,24,0.55,0.18,0.37863786997389304,0.03586535664077961,-0.3734051956299981,0.28543150304987064,0.005813042863308223
4,2,9,-0.1198106275021867,parkinson,190,19,159,18,0.1,quantile,2,72,0.65,0.28,0.7601852573250756,-0.11354516387097069,-0.3614635712364218,0.09415231762815726,0.0023505611160755386
4,2,10,0.5239818174866444,parkinson,133,5,222,12,0.30000000000000004,hmm,3,48,0.39999999999999997,0.22,0.7150018999087835,0.03329617350645053,-0.24252898280833612,0.22537374199616014,0.005375017145370042
4,2,11,0.2399034038147353,parkinson,135,5,238,12,0.30000000000000004,hmm,3,48,0.39999999999999997,0.22,0.5738049067661413,-0.009399809913667068,-0.25723007555541644,0.14448457115678112,0.0032392766318774897
4,2,12,-1.0180157122893623,parkinson,13,14,207,12,0.30000000000000004,hmm,3,48,0.44999999999999996,0.22,-0.4456876309960586,-0.34351906786967545,-0.47536839289869803,-0.5794460648262822,-0.00839079749455943
5,0,0,-1.477989305528212,parkinson,55,12,58,24,0.30000000000000004,quantile,3,72,0.39999999999999997,0.11,-1.2576155073302555,-0.4819177226405337,-0.513562706418112,-0.917324297120333,-0.022662989581434007
5,0,1,-1.1411232272491714,parkinson,86,8,118,24,0.2,quantile,3,72,0.7,0.1,0.016299944608817195,-0.4305019303520301,-0.4678489629413295,-0.5280111042370245,-0.015687966459710722
5,0,2,-0.8113347939470047,parkinson,157,18,62,18,0.35,quantile,2,72,0.35,0.2,-0.7528802245875493,-0.18419649172708819,-0.3746564826863419,-0.29187011083579917,-0.007132579171353891
5,0,3,-1.2671474679350336,parkinson,76,15,127,18,0.1,hmm,3,48,0.39999999999999997,0.13,-0.623936486458396,-0.33016025811528327,-0.35440842844235454,-0.4599476608699192,-0.014977762736529704
5,0,4,-1.5181135019405179,parkinson,8,8,113,12,0.35,quantile,2,12,0.75,0.15000000000000002,-1.5372500913451121,-0.40837056403757865,-0.4598379441512749,-0.7213556479176958,-0.020712345076232652
5,0,5,-1.833216306115461,parkinson,140,18,76,6,0.25,quantile,3,12,0.39999999999999997,0.28,-2.1803059111628444,-0.39582276091882995,-0.40271848315635006,-0.8619551204736904,-0.022244611480965733
5,0,6,-0.801898591922876,parkinson,20,20,37,18,0.1,hmm,2,36,0.65,0.13,1.3030773675257863,-0.5308956089645869,-0.5996391066485023,-0.6531299815990879,-0.020445925438419006
5,0,7,-0.9448879035384703,parkinson,168,5,190,24,0.30000000000000004,hmm,3,12,0.35,0.24000000000000002,-1.042018854650045,-0.20818517333639752,-0.39505310676830796,-0.3734838803008464,-0.008545745460978187
5,0,8,-1.2268188758148535,parkinson,150,15,75,18,0.1,quantile,2,72,0.5,0.22,-1.404614397525612,-0.28859338489115316,-0.42812955112037276,-0.4468846108515408,-0.011410333138514533
5,0,9,-1.0042811149533901,parkinson,84,5,146,12,0.1,quantile,2,12,0.39999999999999997,0.25,-0.1660044503945037,-0.2983199374960811,-0.3621999904435653,-0.3622107854955761,-0.011457973630796491
5,0,10,-1.7541987126388807,parkinson,12,24,240,6,0.2,hmm,2,36,0.6,0.17,-2.42553126964131,-0.4091840016585182,-0.461685199262432,-0.7338676794904893,-0.02077784137975016
5,0,11,-1.7337030577171648,parkinson,198,21,33,18,0.15000000000000002,hmm,2,48,0.6,0.19,-2.5650838166561405,-0.4055830276677641,-0.47629495466110006,-0.6977943021328714,-0.019226417349115205
5,0,12,-1.5002256741120967,parkinson,121,20,38,18,0.35,hmm,2,36,0.5,0.19,-1.163514592710855,-0.4174065678549145,-0.43786300238330633,-0.7112375179953285,-0.021236027966072994
5,1,0,-0.4681151787765459,parkinson,177,11,239,24,0.35,hmm,2,12,0.75,0.15000000000000002,0.8185134052787261,-0.32787666112423763,-0.619457722772733,-0.14342010350708026,-0.002479850555959452
5,1,1,-0.8334563108177616,parkinson,166,7,206,12,0.35,hmm,2,12,0.35,0.18,0.3532264391674165,-0.3632601645884028,-0.4916981081574756,-0.4741958389831626,-0.0072481400234212885
5,1,2,-1.5634661970806416,parkinson,26,19,59,24,0.30000000000000004,quantile,2,12,0.5,0.2,-1.5415609872472007,-0.37177367402372097,-0.4054467808847675,-0.5100113872735413,-0.009128855204567228
5,1,3,-0.47735257175935053,parkinson,141,11,172,12,0.30000000000000004,quantile,2,48,0.5,0.17,0.8649206009305178,-0.2862576302093224,-0.5220872430804623,-0.13903599653312343,-0.0024697255399494665
5,1,4,0.2492468604306018,parkinson,105,9,207,24,0.25,quantile,2,60,0.75,0.17,1.358428910913501,-0.0014604619782921935,-0.6290484372463505,0.29628013523785485,0.004729546500434723
5,1,5,-0.5305426781990118,parkinson,187,9,64,24,0.15000000000000002,hmm,3,60,0.7,0.22,0.7915006749937805,-0.3549903843508947,-0.615326226235014,-0.18411805631445316,-0.0032123436751279313
5,1,6,-0.5975988348338197,parkinson,57,21,238,12,0.1,hmm,3,12,0.6,0.12000000000000001,0.7212544196517606,-0.30186611664948915,-0.4797622705208985,-0.1191736626432113,-0.0024876317916417935
5,1,7,0.018948640743188926,parkinson,186,11,230,6,0.35,quantile,2,24,0.65,0.25,1.3580419277144036,-0.1272235549958889,-0.5583395724457996,0.13153675043025082,0.002403216089366909
5,2,0,0.6293865627416714,parkinson,87,21,228,24,0.35,quantile,2,12,0.5,0.26,1.0244066511764582,0.08267320631284303,-0.32000064838143794,0.3478012713229308,0.008642594974077504
5,2,1,-0.6323907911883253,parkinson,83,10,224,24,0.25,hmm,2,60,0.5,0.19,-0.03991184468321199,-0.21243170987370097,-0.4155971408561502,-0.20296799542571278,-0.003803161913435683
5,2,2,0.8566037562526552,parkinson,41,23,168,24,0.15000000000000002,quantile,2,36,0.6,0.2,0.8528410138203666,0.20960006679240117,-0.4190235701321653,0.5572131620199551,0.010396328842532497
5,2,3,0.36327316643389884,parkinson,151,6,194,6,0.15000000000000002,quantile,2,60,0.7,0.14,0.8064650726518775,0.031427663653466276,-0.3517272294656175,0.34824686588476333,0.009481994791617427
5,2,4,-0.24002769308270372,parkinson,182,24,218,12,0.35,hmm,3,12,0.39999999999999997,0.3,0.39491460664647743,-0.1116851608580508,-0.33504532268139076,-0.08994632113249222,-0.0016982328110871042
5,2,5,0.35573312699474563,parkinson,95,7,200,6,0.30000000000000004,quantile,2,12,0.55,0.14,0.9700460715071676,0.020025389951331407,-0.3920650503228632,0.2904743002467822,0.006138316315520812
5,2,6,-0.13012761655905894,parkinson,182,10,177,12,0.2,quantile,3,24,0.65,0.22,0.5990472035097327,-0.10452264652350818,-0.41670253316631944,0.10695136772574725,0.0023875830541380985
5,2,7,-0.14603804966700137,parkinson,197,12,158,24,0.30000000000000004,hmm,3,24,0.55,0.16,0.3875116367896701,-0.08578792655549783,-0.37904719314828683,0.07050113599410127,0.0015839232535646282
